"X_UWI_DISPLAY","UWI.x","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME","peak_CGR","CGR_longterm","CGR_1","CGR_2","CGR_3","CGR_6","CGR_12","CGR_18","CGR_24"
"00/05-02-076-12W6/0","100050207612W600",55.54583,-119.728907,2502.07,4458,2014-03-08,2013-10-14,"Horizontal","MONTNEY Z3Z","ADVANTAGE OIL & GAS LTD.",143.376908773314,,0,0,0,,,,
"00/05-03-076-06W6/0","100050307606W600",55.554617,-118.827753,1732.17,3014,2014-03-01,2013-11-14,"Horizontal","MONTNEY C","CANADIAN NATURAL RESOURCES LIMITED",13.1321781227245,,0,0.0894760996403956,2.82071728533957,0.44820086079748,0.998060797202622,1.25910531950545,1.67334669818511
"00/05-06-071-08W6/0","100050607108W600",55.134785,-119.249384,2522.12,4735,2011-09-01,2011-04-20,"Horizontal","MONTNEY S","ENCANA CORPORATION",76.3072138678999,,0,0,0,0,0,0,
"00/05-09-071-09W6/0","100050907109W600",55.120449,-119.29459,2555.75,5237,2012-09-16,2012-07-09,"Horizontal","MONTNEY J","CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP",53.4462384287402,,37.1895639538717,28.1117359611309,18.882757372061,19.1526285233859,23.4539226182387,25.3320990820421,31.7041702796307
"00/05-10-069-09W6/0","100051006909W600",54.953133,-119.263969,2794.22,4775,2012-08-21,2012-06-23,"Horizontal","MONTNEY M","SINOPEC DAYLIGHT ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/05-11-064-05W6/0","100051106405W600",54.505284,-118.629897,3107.48,5310,2014-05-01,2014-01-21,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD.",62.665316563757,,1.48141108238579,4.20144030042211,1.38998321251545,0,0,0,0
"00/05-11-066-06W6/0","100051106606W600",54.685355,-118.775599,3000.64,5030,2015-03-30,2014-10-26,"Horizontal","MONTNEY UNDEFINED","NUVISTA ENERGY LTD.",20.1881865574713,,17.1604018805383,13.2604188348016,12.2168580581144,11.5245832469115,9.06506580110876,9.52907799458,15.7436340072842
"00/05-12-072-10W6/0","100051207210W600",55.205398,-119.368071,2536.31,5200,2014-01-24,2013-04-27,"Horizontal","TEMP COMMINGLED CODE","CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP",0.116660576259252,,0,0,0,0,0,0,0
"00/05-17-070-09W6/0","100051707009W600",55.041792,-119.319878,2663.18,5205,2014-05-08,2013-07-20,"Horizontal","MONTNEY EEE","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/05-18-076-06W6/0","100051807606W600",55.584016,-118.905193,1696.78,3045,2013-02-21,2012-09-17,"Horizontal","MONTNEY A3A","CANADIAN NATURAL RESOURCES LIMITED",0.0608333042697575,,0,0,0,0,0,0,0
"00/05-19-071-09W6/0","100051907109W600",55.146436,-119.351504,2552.51,4772,2010-10-01,2010-09-29,"Horizontal","MONTNEY J","CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP",0.01,,0,0,0,0,0,0,0
"00/05-19-075-05W6/2","100051907505W602",55.508601,-118.804062,1860.39,3778,2013-06-06,2013-03-21,"Horizontal","MONTNEY C","CANADIAN NATURAL RESOURCES LIMITED",0.977057716604256,,0,0,0,0.0868663800675507,0.0875098347347178,0,0
"00/05-20-066-05W6/0","100052006605W600",54.726436,-118.725352,2939.63,2940,,2013-06-19,"Vertical",,"PARAMOUNT RESOURCES LTD.",0.01,,0,0,0,0,0,0,
"00/05-20-076-12W6/0","100052007612W600",55.590189,-119.807023,2307.16,4131,2014-01-01,2013-11-03,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",0.211363806462075,,0.182124784519839,0.141539469119651,0.143720531498624,0.0968346531900566,0,0,0
"00/05-22-063-05W6/0","100052206305W600",54.462224,-118.654568,3316.61,4704,2015-05-16,2014-08-12,"Horizontal","MONTNEY UNDEFINED","PARAMOUNT RESOURCES LTD.",177.956799930028,,0,0.0600160584797257,0,0,0,,
"00/05-23-063-06W6/2","100052306306W602",54.465224,-118.776617,3412.69,5017,2014-01-06,2013-09-08,"Horizontal","MONTNEY T","ORLEN UPSTREAM CANADA LTD.",1.20516468537679,,0,0,0,0.0493201823929317,0.0535369834857413,0.0657053820310729,0.0991647539663142
"00/05-24-067-04W6/3","100052406704W603",54.794077,-118.454716,2454.27,4901,2013-09-01,2013-08-21,"Horizontal","MONTNEY UNDEFINED","CANADIAN INTERNATIONAL OIL OPERATING CORP.",0.01,,0,0,,,,,
"00/05-24-068-05W6/2","100052406805W602",54.907309,-118.656714,2348.35,4223,2013-09-23,2013-01-13,"Horizontal","MONTNEY UNDEFINED","SHELL CANADA ENERGY",0.01,,0,0,0,0,,,
"00/05-24-068-09W6/0","100052406809W600",54.886421,-119.213946,2988.36,5205,2014-09-18,2014-01-11,"Horizontal","MONTNEY II","NUVISTA ENERGY LTD.",0.0406999116531473,,0,0,0,0,0,0,0
"00/05-25-063-04W6/0","100052506304W600",54.476977,-118.475539,3121,3121,,2014-04-25,"Horizontal",,"SEVEN GENERATIONS ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/05-25-077-12W6/0","100052507712W600",55.691212,-119.702186,2026.24,4044,2012-04-03,2012-01-28,"Horizontal","DOIG PP","BIRCHCLIFF ENERGY LTD.",,,,,,,,,
"00/05-26-063-05W6/0","100052606305W600",54.495909,-118.689913,3202.31,6276,2015-06-17,2015-05-22,"Horizontal","UNDEFINED POOL","SEVEN GENERATIONS ENERGY LTD.",69.9894833687123,,65.3530893444382,42.7115308762911,34.448887989886,35.0537913658189,38.0369452113972,41.055975434699,
"00/05-26-065-06W6/0","100052606506W600",54.643437,-118.776646,3015.28,5103,2013-10-18,2013-09-07,"Horizontal","MONTNEY F","NUVISTA ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/05-26-070-07W6/0","100052607007W600",55.066019,-118.957322,2308.46,4622,,2015-01-11,"Horizontal",,"BLACKBIRD ENERGY INC.",10.9146487667078,,0.646173147843116,0,0,0,0,0,0
"00/05-27-069-05W6/0","100052706905W600",54.99196,-118.661719,2271.47,3866,2015-11-02,2014-12-05,"Horizontal","UNDEFINED POOL","INCEPTION EXPLORATION LTD.",1043.21412674066,,571.216752916098,560.958596650989,675.690873511207,299.532209240237,31.1867230009962,0,0
"00/05-29-066-04W6/0","100052906604W600",54.713199,-118.574265,2634.49,5325,2013-10-31,2013-08-18,"Horizontal","MONTNEY AA","PARAMOUNT RESOURCES LTD.",113.389953865669,,59.4834510402447,79.1104532758052,48.3292950921282,,,,
"00/05-29-071-09W6/0","100052907109W600",55.162445,-119.322979,2579.85,4786,2010-07-11,2010-04-28,"Horizontal","MONTNEY D","CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP",5839.96882102139,,786.917535324982,906.36194153063,650.622846094272,405.894079824019,238.758450357097,319.950688940824,276.65768181514
"00/05-29-075-11W6/0","100052907511W600",55.537953,-119.707968,2576.08,5006,2012-07-21,2012-03-14,"Horizontal","CMG POOL 025 - MONTNEY LLL, H2H, X2X","CANADIAN NATURAL RESOURCES LIMITED",,,,,,,,,
"00/05-31-076-12W6/0","100053107612W600",55.63679,-119.88528,2255.48,4150,2011-12-02,2011-09-13,"Horizontal","MONTNEY J3J","ADVANTAGE OIL & GAS LTD.",1.70175176429468,,0.58291912940067,0.611860345850256,0,0.297237201695005,0.0802388115634157,0.100628855955595,0.658763625791091
"00/05-31-077-12W6/0","100053107712W600",55.70646,-119.830121,2320.2,4220,2013-11-07,2013-10-22,"Horizontal","MONTNEY R2R","BIRCHCLIFF ENERGY LTD.",247.653095645128,,0,0.594877559880728,2.03525348308764,0,0,0,
"00/05-32-067-06W6/0","100053206706W600",54.863214,-118.886203,2715.82,5035,2015-11-06,2015-05-27,"Horizontal","UNDEFINED POOL","SHELL CANADA ENERGY",0.110203616503609,,0,0,0,,,,
"00/05-33-066-06W6/0","100053306606W600",54.766325,-118.871421,2797.48,4556,2013-02-03,2012-10-01,"Horizontal","MONTNEY LLL","SHELL CANADA ENERGY",61.7322429970349,,11.8339161270569,10.3381813243124,9.3151551753187,8.6207171030248,,,
"00/05-34-063-04W6/0","100053406304W600",54.484226,-118.527886,3085.06,3905,,2013-08-19,"Horizontal",,"PARAMOUNT RESOURCES LTD.",1536.57482510017,,785.427034704776,821.944301235065,702.061322570951,635.982271212348,438.189692425925,291.541725841295,251.925467327251
"00/05-35-063-04W6/0","100053506304W600",54.477039,-118.475657,2982.99,5100,2014-10-10,2014-06-16,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD.",0.442588244218186,,0,0,0,0,0,0,0
"00/05-35-075-06W6/0","100053507506W600",55.542045,-118.799319,1749.59,3319,2011-09-01,2011-07-11,"Horizontal","MONTNEY C","CANADIAN NATURAL RESOURCES LIMITED",0.01,,0,0,0,0,0,0,
"00/05-36-067-04W6/0","100053606704W600",54.861117,-118.509289,2375.32,4990,2014-07-01,2014-07-01,"Horizontal","MONTNEY JJJ","CANADIAN INTERNATIONAL OIL OPERATING CORP.",50.4443194581232,,39.2708552870473,49.0942191871116,37.3702712617137,0,0,0,0
"00/06-13-070-09W6/0","100061307009W600",55.072349,-119.265228,2561.54,4850,2011-06-28,2011-02-14,"Horizontal","MONTNEY P","ENCANA CORPORATION",544.536146726287,,402.298536522205,217.648941659709,281.813130411791,175.664244812366,146.589008712159,131.987022269146,
"00/06-13-077-12W6/0","100061307712W600",55.674,-119.720225,2360.9,2430,2007-01-06,2006-01-17,"Vertical","CMG POOL 007 - HALFWAY AA,DOIG AA,MONTNEY DD","BIRCHCLIFF ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/06-16-066-06W6/0","100061606606W600",54.711528,-118.843154,3105,3105,,2008-11-28,"Vertical",,"NUVISTA ENERGY LTD.",0.01,,0,0,0,0,0,0,
"00/06-18-077-10W6/0","100061807710W600",55.680103,-119.538283,1894.33,2845,2013-12-18,2013-10-30,"Horizontal","COMMINGLED POOL 034","TAQA NORTH LTD.",0.01,,0,0,0,0,0,,
"00/06-22-075-10W6/0","100062207510W600",55.520465,-119.464428,2356.75,3512,2013-07-16,2013-05-27,"Horizontal","MONTNEY DD","WHITECAP RESOURCES INC.",0.0311765333106621,,0,0.0202569061885921,0.0240967385555893,0.024578004901221,0,0,0
"00/06-25-071-05W6/0","100062507105W600",55.186079,-118.622302,2028.55,3326,2010-04-05,2010-03-17,"Horizontal","MONTNEY I","CANAMAX ENERGY LTD.",1.27487349163887,,0,0,0,0,0,0,0
"00/06-26-070-07W6/0","100062607007W600",55.066019,-118.957166,2366.77,4734,,2014-12-04,"Horizontal",,"BLACKBIRD ENERGY INC.",0.0262607313778606,,0,0,0,0,0,0,0
"00/06-27-063-05W6/0","100062706305W600",54.495426,-118.691034,3206.66,6155,2015-06-25,2015-05-06,"Horizontal","UNDEFINED POOL","SEVEN GENERATIONS ENERGY LTD.",109.838044506794,,62.4662133903895,25.382852635053,0,0,74.9575834942987,,
"00/06-27-075-06W6/0","100062707506W600",55.525712,-118.810721,1834.06,3608,2014-03-01,2014-01-17,"Horizontal","MONTNEY C","CANADIAN NATURAL RESOURCES LIMITED",12.435608093881,,9.41065481991936,8.08550944507088,7.44491734562349,6.42767451099338,3.7779062563689,2.36276553783738,6.11060052888978
"00/06-31-069-09W6/0","100063106909W600",55.031288,-119.373669,2740.84,4374,2011-08-19,2010-09-06,"Horizontal","MONTNEY R","SINOPEC DAYLIGHT ENERGY LTD.",0.108031344444912,,0,0,0,0,0,0,0
"00/06-35-063-05W6/0","100063506305W600",54.506976,-118.684928,3235.07,6359,2015-03-14,2014-09-08,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD.",313.129504259606,,232.099771509011,273.26801104412,235.119145892565,150.694068779136,112.328382640598,0.0969405992001113,0
"00/07-04-064-04W6/0","100070406404W600",54.526891,-118.576659,2968.61,6066,2015-04-30,2015-02-12,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD.",97.4012389268069,,0,0,0,0,0,0,0
"00/07-05-066-05W6/0","100070506605W600",54.660013,-118.714901,2882.18,5191,2015-11-21,2014-12-18,"Horizontal","MONTNEY D","CANADIAN NATURAL RESOURCES LIMITED",103.254714448799,,12.9890252080065,1.32244339804331,0,,,,
"00/07-06-066-05W6/0","100070606605W600",54.692404,-118.753438,2986.27,4662,2014-05-02,2013-12-06,"Horizontal","MONTNEY OO","NUVISTA ENERGY LTD.",0.0476876790467717,,0,0,0,0,0,0,0
"00/07-07-076-13W6/0","100070707613W600",55.55921,-119.966774,2600.9,4795,2013-01-23,2012-01-22,"Horizontal","MONTNEY E3E","ADVANTAGE OIL & GAS LTD.",0.01,,0,0,0,0,0,0,0
"00/07-07-077-13W6/0","100070707713W600",55.642451,-119.968685,2333.44,4619,2013-02-04,2012-11-16,"Horizontal","MONTNEY F2F","ADVANTAGE OIL & GAS LTD.",10.838374026777,,0,0,0,0,,,
"00/07-09-068-05W6/0","100070906805W600",54.851968,-118.689941,2500.37,4635,2015-03-05,2014-06-29,"Horizontal","MONTNEY UNDEFINED","SHELL CANADA ENERGY",15.1352872311947,,0,0,0,2.25510257613789,0,0,
"00/07-17-064-05W6/0","100071706405W600",54.557882,-118.744064,3077.52,6156,2015-10-01,2015-05-13,"Horizontal","UNDEFINED POOL","SEVEN GENERATIONS ENERGY LTD.",0.0323489257644767,,0,0.0218370197582013,0,0,0,0,0
"00/07-19-071-09W6/0","100071907109W600",55.146437,-119.351347,2555.49,4451,2010-10-27,2010-08-20,"Horizontal","MONTNEY J","CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP",199.059582161733,,0,0,0,0,0,,
"00/07-19-077-13W6/0","100071907713W600",55.676599,-119.969703,2442.78,4410,2014-09-30,2014-08-07,"Horizontal","CMG POOL 027 - MONTNEY EEE,FFF,GGG","BIRCHCLIFF ENERGY LTD.",0.070939717909449,,0,0,0,,,,
"00/07-22-074-13W6/0","100072207413W600",55.42263,-119.905961,2890,2890,,2004-08-12,"Vertical","BLUESKY UNDEFINED","ENCANA CORPORATION",0.698216766500408,,0.42721170525025,0.353990042624458,0.366889058670401,0.232759302107448,0.291699449115726,0.378109705557191,
"00/07-24-070-09W6/0","100072407009W600",55.057763,-119.199155,2519.34,5031,2014-10-03,2014-07-25,"Horizontal","MONTNEY BBB","ENCANA CORPORATION",36.1496480253414,,22.4586118071061,26.5734871967403,26.7115049551911,18.1621319925638,19.5243065041005,28.2777790432665,3.43140223337379
"00/07-26-070-09W6/0","100072607009W600",55.098589,-119.274827,2539.12,4506,2010-07-23,2010-01-04,"Horizontal","MONTNEY L","ENCANA CORPORATION",0.01,,0,0,0,0,,,
"00/07-29-068-08W6/0","100072906808W600",54.923944,-119.195962,2761.35,4128,2011-05-01,2011-04-04,"Horizontal","MONTNEY M","SINOPEC DAYLIGHT ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/07-32-069-08W6/0","100073206908W600",55.026391,-119.197637,2559.56,4152,2015-03-09,2014-11-28,"Horizontal","MONTNEY UNDEFINED","CANADIAN NATURAL RESOURCES LIMITED",10.7925930755833,,9.07611447154158,5.33527702092312,5.62818469766164,5.68937877382939,6.53251443316654,6.60942506186037,6.71876456257075
"00/08-02-064-04W6/0","100080206404W600",54.506599,-118.502982,3033.35,4419,2015-07-20,2014-07-16,"Horizontal","MONTNEY UNDEFINED","PARAMOUNT RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"00/08-02-076-06W6/0","100080207606W600",55.554482,-118.827753,1699.78,3058,2014-03-01,2013-11-01,"Horizontal","MONTNEY C","CANADIAN NATURAL RESOURCES LIMITED",290.606289732054,,289.221467173405,283.531864540486,254.412704352901,,,,
"00/08-04-075-13W6/0","100080407513W600",55.477208,-119.965153,2558.93,4415,,2011-01-24,"Horizontal",,"MURPHY OIL COMPANY LTD.",0.223464584284746,,0,0,0,0,0,,
"00/08-04-076-13W6/0","100080407613W600",55.565885,-119.970302,2375.96,4645,2010-06-11,2009-12-09,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",0.843577032709315,,0.682354313969209,0.614592191923018,0.659308283604891,,,,
"00/08-05-068-07W6/0","100080506807W600",54.871298,-119.042716,2828.82,4940,2013-08-03,2013-03-23,"Horizontal","MONTNEY G","NUVISTA ENERGY LTD.",257.993148800626,,191.69607193775,200.666902350495,139.056120687612,,,,
"00/08-05-076-12W6/0","100080507612W600",55.562057,-119.831149,2411.44,3982,2010-02-05,2009-11-26,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",0.01,,0,0,0,0,0,0,0
"00/08-06-064-03W6/2","100080606403W602",54.512971,-118.442576,4221.69,5303,2013-10-01,2013-09-16,"Horizontal","UNDEFINED POOL","SEVEN GENERATIONS ENERGY LTD.",2.80292924084399,,0.111043811177736,0.022800748242126,0,0,0,0,0
"00/08-06-066-05W6/0","100080606605W600",54.692843,-118.752897,2980.79,4722,2014-05-02,2014-01-11,"Horizontal","MONTNEY OO","NUVISTA ENERGY LTD.",0.01,,0,0,0,,,,
"00/08-07-076-12W6/0","100080707612W600",55.583375,-119.85931,2326.59,4606,2013-07-10,2012-03-18,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",161.525343184016,,46.3900485402082,59.4789850266522,62.7863396490367,75.5331509874621,,,
"00/08-07-076-13W6/0","100080707613W600",55.558102,-119.979271,2398.13,3745,2010-06-01,2010-01-18,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",35.0816710567225,,4.7405805376992,2.48189657335859,2.21232728261927,1.99429567100422,0.276024011429601,2.33937181964097,3.36256955100197
"00/08-08-064-05W6/0","100080806405W600",54.507343,-118.684392,3258.17,5434,2014-04-10,2013-11-22,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD.",1875.95436236916,,1795.32971969533,525.736204655901,391.541677169537,371.52053562687,203.034181498147,126.73484732154,177.354597576456
"00/08-08-067-09W6/2","100080806709W602",54.791556,-119.342325,3219.57,4554,,2012-09-10,"Horizontal",,"SINOPEC DAYLIGHT ENERGY LTD.",0.01,,0,0,0,0,,,
"00/08-08-071-09W6/0","100080807109W600",55.12036,-119.29459,2564.6,5100,2012-09-19,2012-05-13,"Horizontal","MONTNEY J","CONOCOPHILLIPS CANADA ENERGY PARTNERSHIP",0.457868321752705,,,,,,,,
"00/08-09-068-05W6/0","100080906805W600",54.851936,-118.689888,2428.31,4275,2015-03-31,2014-07-21,"Horizontal","MONTNEY UNDEFINED","SHELL CANADA ENERGY",61.5036582517323,,23.0426535379979,18.6762158231452,17.437142279318,20.7553111663825,18.6280563472453,26.3098242298183,16.665935490103
"00/08-09-076-12W6/0","100080907612W600",55.578012,-119.810326,2374.93,4275,2013-04-11,2011-11-04,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",0.01,,0,0,0,0,0,0,0
"00/08-09-076-13W6/0","100080907613W600",55.576844,-119.97022,2454.41,4550,2010-12-27,2010-07-03,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",191.37331731805,,0,0,0,0,,,
"00/08-10-064-05W6/0","100081006405W600",54.505286,-118.629747,3051.83,5652,2014-05-15,2014-03-22,"Horizontal","MONTNEY UNDEFINED","SEVEN GENERATIONS ENERGY LTD.",20.2909254203592,,4.60279000877412,5.12160159935848,4.07373368592652,14.7865379160618,13.3741445537965,0,0
"00/08-11-063-06W6/0","100081106306W600",54.434577,-118.811608,3522.64,5385,2015-09-02,2014-12-24,"Horizontal","MONTNEY I","ORLEN UPSTREAM CANADA LTD.",0.01,,0,0,0,0,0,0,0
"00/08-13-077-12W6/0","100081307712W600",55.680564,-119.732872,2041.02,3849,2010-08-07,2010-06-23,"Horizontal","CMG POOL 007 - HALFWAY AA,DOIG AA,MONTNEY DD","BIRCHCLIFF ENERGY LTD.",164.582734140845,,5.26576592490511,0,0,,,,
"00/08-14-071-09W6/0","100081407109W600",55.158334,-119.279026,2539.77,4318,2014-06-22,2013-05-05,"Horizontal","MONTNEY DD","ENCANA CORPORATION",0.739523878232701,,0.646439921258473,0.589361543028921,0.583936045889254,,,,
"00/08-14-077-12W6/0","100081407712W600",55.678148,-119.759992,2056.12,3900,2008-04-22,2008-02-27,"Horizontal","CMG POOL 007 - HALFWAY AA,DOIG AA,MONTNEY DD","BIRCHCLIFF ENERGY LTD.",0.836673349092557,,0.337859705124506,0.299589882227901,0.653901901615511,0.490879266863722,0,0,0
"00/08-14-077-13W6/0","100081407713W600",55.68494,-119.920389,2406.37,5080,2010-08-05,2010-05-16,"Horizontal","CMG POOL 027 - MONTNEY EEE,FFF,GGG","BIRCHCLIFF ENERGY LTD.",10514.3066433763,,303.954757900394,322.903760644219,327.302096128923,255.220009262026,299.70963913333,249.434134385439,212.818474879372
"00/08-15-068-08W6/0","100081506808W600",54.871122,-119.101051,2832.89,4580,2012-08-03,2012-03-02,"Horizontal","MONTNEY C","NUVISTA ENERGY LTD.",797.433369020116,,0,,,,,,
"00/08-15-076-01W6/0","100081507601W600",55.589511,-118.075358,1370.89,2650,2011-06-07,2011-05-30,"Horizontal","MONTNEY K","LONG RUN EXPLORATION LTD.",0.5453374837292,,0,0,,,,,
"00/08-15-076-13W6/0","100081507613W600",55.591313,-119.939295,2447.99,4321,2009-04-15,2009-02-14,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",0.01,,0,0,0,0,0,0,0
"00/08-15-077-13W6/0","100081507713W600",55.681438,-119.936343,2431.46,4327,2012-10-25,2012-05-20,"Horizontal","CMG POOL 027 - MONTNEY EEE,FFF,GGG","BIRCHCLIFF ENERGY LTD.",2330.79870997252,,0,0,0,0,0,4.61524470861183,0.2465616989395
"00/08-16-068-02W6/2","100081606802W602",54.898406,-118.248143,2026.53,3753,,2013-01-27,"Horizontal",,"VELVET ENERGY LTD.",,,,,,,,,
"00/08-16-076-13W6/0","100081607613W600",55.590139,-119.961185,2382.26,3918,2009-04-18,2008-10-19,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",0.01,,0,0,0,0,0,0,
"00/08-16-077-13W6/0","100081607713W600",55.68492,-119.966806,2460.69,4847,2010-07-28,2010-06-03,"Horizontal","CMG POOL 027 - MONTNEY EEE,FFF,GGG","BIRCHCLIFF ENERGY LTD.",1717.54879481256,,0,0,0,,,,
"00/08-17-076-13W6/0","100081707613W600",55.594385,-119.9854,2338.91,3937,2009-01-22,2008-09-16,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",0.01,,0,0,0,0,0,,
"00/08-18-076-12W6/0","100081807612W600",55.589842,-119.86157,2304.41,4101,2014-02-07,2013-11-11,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",549.542097002627,,158.962621206639,160.529070364834,143.094987885276,147.553272960087,137.520337944441,101.390320829949,84.6754644717584
"00/08-18-076-13W6/0","100081807613W600",55.57671,-119.97022,2454.18,4133,2010-12-30,2010-07-24,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",648.189535180654,,467.399424347361,406.226459995793,296.609203212473,275.25938567282,279.676588710617,,
"00/08-20-063-05W6/0","100082006305W600",54.463434,-118.740228,3417.21,5504,2014-10-08,2014-04-18,"Horizontal","MONTNEY I","ORLEN UPSTREAM CANADA LTD.",4.69216457205129,,0,0,0,0,,,
"00/08-20-076-12W6/0","100082007612W600",55.605529,-119.833354,2215,3930,2010-01-04,2009-10-03,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",27.3157195148066,,22.9875626461135,26.5481332531511,24.6325660324333,23.4084749017655,21.3978473385624,23.0941276762815,19.6897128153115
"00/08-21-068-08W6/2","100082106808W602",54.913469,-119.171597,2783.47,5001,2015-11-06,2015-05-16,"Horizontal","MONTNEY UNDEFINED","NUVISTA ENERGY LTD.",69.5703186141007,,3.94700193108357,0,0,0,,,
"00/08-23-063-05W6/0","100082306305W600",54.462239,-118.653538,3278.53,4655,2015-05-21,2014-05-01,"Horizontal","MONTNEY UNDEFINED","PARAMOUNT RESOURCES LTD.",,,,,,,,,
"00/08-23-076-12W6/0","100082307612W600",55.60934,-119.754299,2212.18,3920,2011-10-25,2011-02-24,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","CQ ENERGY CANADA RESOURCES PARTNERSHIP",,,,,,,,,
"00/08-24-076-13W6/0","100082407613W600",55.606192,-119.883257,2251.48,3895,2010-01-16,2009-08-16,"Horizontal","COMMINGLED POOL 036","ADVANTAGE OIL & GAS LTD.",113.947411953584,,91.7170383277331,96.8246702361195,72.5431027389879,63.7946695216093,,,
"00/08-25-070-10W6/2","100082507010W602",55.085643,-119.378077,2739.93,2842.5,2007-12-02,2007-01-24,"Vertical","CMG POOL 020 - DOIG C,DOIG D,MONTNEY D","ENCANA CORPORATION",2.14401396779036,,0,0,0,,,,
"00/08-25-071-05W6/0","100082507105W600",55.186111,-118.619324,2023.22,3154,2007-07-11,2007-06-24,"Horizontal","MONTNEY I","CANAMAX ENERGY LTD.",0.01,,0,0,0,0,0,,
"00/08-27-073-13W6/0","100082707313W600",55.352491,-119.90114,2998.64,3005,2006-03-15,2005-09-28,"Vertical","MONTNEY D","ENCANA CORPORATION",25.7531947796076,,14.747112845176,11.521093160532,11.7854777427267,7.81951921665077,5.60585848168799,7.56544763654245,
